time_s,frame_id,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,battery_percent,mission_state,safety_status,severity,recommended_action,supervisor_mode,active_response,response_reason,detail
151.25,px4_local_ned_converted,-0.06,-0.01,1.69,0.02,-0.04,-0.05,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
151.36,px4_local_ned_converted,-0.06,-0.01,1.69,0.03,-0.04,-0.05,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
151.46,px4_local_ned_converted,-0.06,-0.01,1.69,0.03,-0.04,-0.05,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
151.56,px4_local_ned_converted,-0.06,-0.01,1.69,0.03,-0.03,-0.05,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
151.67,px4_local_ned_converted,-0.06,-0.01,1.69,0.02,-0.03,-0.05,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
151.77,px4_local_ned_converted,-0.06,-0.02,1.69,0.02,-0.03,-0.05,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
151.88,px4_local_ned_converted,-0.06,-0.02,1.69,0.02,-0.03,-0.05,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
151.98,px4_local_ned_converted,-0.06,-0.02,1.69,0.02,-0.03,-0.05,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
152.08,px4_local_ned_converted,-0.06,-0.03,1.69,0.02,-0.03,-0.05,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
152.19,px4_local_ned_converted,-0.06,-0.03,1.69,0.02,-0.03,-0.05,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
152.29,px4_local_ned_converted,-0.06,-0.04,1.69,0.02,-0.03,-0.05,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
152.4,px4_local_ned_converted,-0.06,-0.04,1.69,0.02,-0.03,-0.04,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
152.51,px4_local_ned_converted,-0.06,-0.05,1.7,0.02,-0.03,-0.05,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
152.61,px4_local_ned_converted,-0.06,-0.05,1.7,0.02,-0.03,-0.05,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
152.72,px4_local_ned_converted,-0.06,-0.06,1.7,0.02,-0.02,-0.05,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
152.83,px4_local_ned_converted,-0.06,-0.06,1.7,0.02,-0.02,-0.05,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
152.93,px4_local_ned_converted,-0.06,-0.06,1.7,0.02,-0.02,-0.06,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
153.03,px4_local_ned_converted,-0.06,-0.07,1.7,0.02,-0.01,-0.06,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
153.13,px4_local_ned_converted,-0.06,-0.07,1.7,0.02,-0.01,-0.06,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
153.24,px4_local_ned_converted,-0.06,-0.07,1.7,0.02,-0.01,-0.06,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
153.34,px4_local_ned_converted,-0.06,-0.07,1.7,0.02,-0.0,-0.06,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
153.45,px4_local_ned_converted,-0.06,-0.07,1.7,0.02,0.0,-0.06,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
153.55,px4_local_ned_converted,-0.06,-0.07,1.71,0.02,0.0,-0.06,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
153.65,px4_local_ned_converted,-0.06,-0.07,1.71,0.02,0.01,-0.06,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
153.76,px4_local_ned_converted,-0.06,-0.07,1.71,0.02,0.01,-0.06,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
153.86,px4_local_ned_converted,-0.06,-0.07,1.71,0.02,0.01,-0.07,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
153.97,px4_local_ned_converted,-0.06,-0.07,1.71,0.02,0.01,-0.06,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
154.07,px4_local_ned_converted,-0.06,-0.07,1.72,0.02,0.01,-0.06,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
154.18,px4_local_ned_converted,-0.06,-0.07,1.72,0.02,0.02,-0.07,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
154.28,px4_local_ned_converted,-0.05,-0.07,1.72,0.02,0.02,-0.07,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
154.38,px4_local_ned_converted,-0.05,-0.07,1.72,0.02,0.02,-0.07,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
154.49,px4_local_ned_converted,-0.05,-0.07,1.72,0.02,0.02,-0.07,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
154.59,px4_local_ned_converted,-0.05,-0.07,1.72,0.02,0.02,-0.08,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
154.69,px4_local_ned_converted,-0.05,-0.07,1.72,0.02,0.02,-0.08,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
154.8,px4_local_ned_converted,-0.04,-0.07,1.72,0.02,0.02,-0.07,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
154.9,px4_local_ned_converted,-0.04,-0.07,1.73,0.02,0.02,-0.07,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
155.01,px4_local_ned_converted,-0.04,-0.06,1.72,0.01,0.02,-0.08,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
155.11,px4_local_ned_converted,-0.04,-0.06,1.72,0.01,0.02,-0.08,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
155.21,px4_local_ned_converted,-0.04,-0.07,1.73,0.01,0.02,-0.08,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
155.32,px4_local_ned_converted,-0.03,-0.07,1.73,0.01,0.02,-0.08,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
155.42,px4_local_ned_converted,-0.03,-0.07,1.72,0.01,0.02,-0.08,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
155.52,px4_local_ned_converted,-0.03,-0.07,1.72,0.01,0.02,-0.08,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
155.63,px4_local_ned_converted,-0.03,-0.07,1.73,0.01,0.02,-0.07,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
155.73,px4_local_ned_converted,-0.03,-0.07,1.73,0.01,0.02,-0.08,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
155.84,px4_local_ned_converted,-0.02,-0.07,1.73,0.01,0.02,-0.08,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
155.94,px4_local_ned_converted,-0.02,-0.07,1.72,0.01,0.02,-0.08,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
156.04,px4_local_ned_converted,-0.02,-0.07,1.73,0.0,0.02,-0.08,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
156.15,px4_local_ned_converted,-0.02,-0.07,1.73,0.0,0.02,-0.08,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
156.25,px4_local_ned_converted,-0.02,-0.07,1.72,0.0,0.02,-0.08,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
156.36,px4_local_ned_converted,-0.02,-0.07,1.72,0.0,0.02,-0.08,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
156.46,px4_local_ned_converted,-0.02,-0.07,1.72,-0.0,0.02,-0.08,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
156.57,px4_local_ned_converted,-0.02,-0.07,1.72,-0.0,0.02,-0.08,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
156.67,px4_local_ned_converted,-0.02,-0.07,1.72,-0.0,0.02,-0.08,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
156.78,px4_local_ned_converted,-0.02,-0.07,1.72,-0.0,0.02,-0.07,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
156.89,px4_local_ned_converted,-0.02,-0.08,1.72,-0.0,0.02,-0.07,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
156.99,px4_local_ned_converted,-0.02,-0.08,1.72,-0.0,0.02,-0.07,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
157.09,px4_local_ned_converted,-0.02,-0.08,1.72,-0.01,0.02,-0.08,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
157.2,px4_local_ned_converted,-0.02,-0.08,1.72,-0.01,0.02,-0.07,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
157.3,px4_local_ned_converted,-0.02,-0.08,1.72,-0.01,0.02,-0.07,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
157.41,px4_local_ned_converted,-0.03,-0.08,1.72,-0.01,0.02,-0.07,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
157.51,px4_local_ned_converted,-0.03,-0.08,1.71,-0.01,0.02,-0.07,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
157.61,px4_local_ned_converted,-0.03,-0.08,1.72,-0.01,0.02,-0.07,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
157.72,px4_local_ned_converted,-0.03,-0.08,1.72,-0.01,0.03,-0.07,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
157.83,px4_local_ned_converted,-0.03,-0.08,1.72,-0.01,0.03,-0.07,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
157.93,px4_local_ned_converted,-0.03,-0.08,1.71,-0.01,0.03,-0.07,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
158.03,px4_local_ned_converted,-0.04,-0.08,1.71,-0.01,0.03,-0.07,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
158.14,px4_local_ned_converted,-0.04,-0.08,1.71,-0.01,0.03,-0.07,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
158.25,px4_local_ned_converted,-0.04,-0.08,1.71,-0.0,0.03,-0.07,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
158.35,px4_local_ned_converted,-0.04,-0.08,1.71,-0.0,0.03,-0.06,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
158.45,px4_local_ned_converted,-0.04,-0.08,1.71,-0.0,0.03,-0.06,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
158.56,px4_local_ned_converted,-0.04,-0.08,1.71,-0.0,0.03,-0.06,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
158.66,px4_local_ned_converted,-0.04,-0.08,1.7,-0.0,0.03,-0.06,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
158.76,px4_local_ned_converted,-0.04,-0.08,1.7,-0.0,0.03,-0.06,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
158.87,px4_local_ned_converted,-0.03,-0.08,1.7,-0.0,0.03,-0.06,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
158.97,px4_local_ned_converted,-0.03,-0.08,1.7,-0.0,0.03,-0.06,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
159.08,px4_local_ned_converted,-0.03,-0.08,1.69,-0.0,0.02,-0.05,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
159.18,px4_local_ned_converted,-0.03,-0.08,1.69,-0.0,0.02,-0.05,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
159.28,px4_local_ned_converted,-0.03,-0.08,1.69,-0.0,0.02,-0.05,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
159.39,px4_local_ned_converted,-0.03,-0.08,1.69,-0.01,0.02,-0.05,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
159.49,px4_local_ned_converted,-0.03,-0.08,1.69,-0.01,0.02,-0.05,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
159.59,px4_local_ned_converted,-0.02,-0.08,1.69,-0.01,0.02,-0.04,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
159.7,px4_local_ned_converted,-0.02,-0.08,1.7,-0.01,0.02,-0.05,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
159.8,px4_local_ned_converted,-0.02,-0.08,1.7,-0.01,0.02,-0.05,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
159.91,px4_local_ned_converted,-0.02,-0.08,1.7,-0.01,0.02,-0.05,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
160.01,px4_local_ned_converted,-0.02,-0.08,1.7,-0.01,0.02,-0.05,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
160.12,px4_local_ned_converted,-0.01,-0.08,1.7,-0.01,0.02,-0.05,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
160.22,px4_local_ned_converted,-0.01,-0.08,1.7,-0.01,0.02,-0.05,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
160.33,px4_local_ned_converted,-0.01,-0.07,1.69,-0.01,0.02,-0.05,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
160.44,px4_local_ned_converted,-0.0,-0.07,1.7,-0.01,0.02,-0.05,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
160.54,px4_local_ned_converted,0.0,-0.07,1.7,-0.01,0.02,-0.05,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
160.64,px4_local_ned_converted,0.01,-0.06,1.69,-0.01,0.02,-0.05,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
160.74,px4_local_ned_converted,0.01,-0.06,1.69,-0.02,0.02,-0.05,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
160.84,px4_local_ned_converted,0.01,-0.06,1.69,-0.02,0.02,-0.05,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
160.95,px4_local_ned_converted,0.01,-0.06,1.69,-0.02,0.01,-0.05,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
161.05,px4_local_ned_converted,0.01,-0.05,1.69,-0.02,0.01,-0.05,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
161.15,px4_local_ned_converted,0.01,-0.05,1.69,-0.03,0.01,-0.05,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
161.26,px4_local_ned_converted,0.02,-0.05,1.69,-0.03,0.01,-0.04,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
161.37,px4_local_ned_converted,0.02,-0.05,1.69,-0.03,0.01,-0.05,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
161.47,px4_local_ned_converted,0.02,-0.05,1.69,-0.03,0.0,-0.05,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
161.57,px4_local_ned_converted,0.02,-0.05,1.69,-0.03,0.0,-0.05,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
161.68,px4_local_ned_converted,0.02,-0.05,1.69,-0.03,0.0,-0.04,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
161.78,px4_local_ned_converted,0.02,-0.04,1.69,-0.03,0.0,-0.05,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
161.88,px4_local_ned_converted,0.02,-0.04,1.69,-0.04,0.0,-0.05,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
161.99,px4_local_ned_converted,0.02,-0.04,1.69,-0.04,-0.0,-0.05,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
162.09,px4_local_ned_converted,0.02,-0.04,1.69,-0.04,-0.0,-0.05,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
162.2,px4_local_ned_converted,0.02,-0.04,1.69,-0.04,-0.01,-0.05,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
162.3,px4_local_ned_converted,0.01,-0.04,1.69,-0.04,-0.01,-0.05,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
162.41,px4_local_ned_converted,0.01,-0.03,1.69,-0.04,-0.01,-0.04,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
162.51,px4_local_ned_converted,0.01,-0.03,1.69,-0.04,-0.01,-0.04,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
162.61,px4_local_ned_converted,0.0,-0.03,1.69,-0.04,-0.01,-0.05,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
162.72,px4_local_ned_converted,0.0,-0.03,1.69,-0.04,-0.01,-0.05,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
162.82,px4_local_ned_converted,-0.0,-0.03,1.69,-0.04,-0.02,-0.04,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,RETURNING_HOME,RETURN_TO_HOME,GEOFENCE_VIOLATION,All monitored constraints satisfied
